animal_name,genotype,sex,inh,smell,time
C9ORF72-GR400-PAT-B6J/7.2g,C9ORF72-GR400-B6J:WT,m,C9ORF72-GR400-PAT-B6J,W3,3.8
C9ORF72-GR400-PAT-B6J/7.2h,C9ORF72-GR400-B6J:Het,m,C9ORF72-GR400-PAT-B6J,F1,31.6
C9ORF72-GR400-PAT-B6J/7.2h,C9ORF72-GR400-B6J:Het,m,C9ORF72-GR400-PAT-B6J,F2,13.6
C9ORF72-GR400-PAT-B6J/7.2h,C9ORF72-GR400-B6J:Het,m,C9ORF72-GR400-PAT-B6J,F3,13.5
C9ORF72-GR400-PAT-B6J/7.2h,C9ORF72-GR400-B6J:Het,m,C9ORF72-GR400-PAT-B6J,N1,29.4
C9ORF72-GR400-PAT-B6J/7.2h,C9ORF72-GR400-B6J:Het,m,C9ORF72-GR400-PAT-B6J,N2,9.3
C9ORF72-GR400-PAT-B6J/7.2h,C9ORF72-GR400-B6J:Het,m,C9ORF72-GR400-PAT-B6J,N3,2.3
C9ORF72-GR400-PAT-B6J/7.2h,C9ORF72-GR400-B6J:Het,m,C9ORF72-GR400-PAT-B6J,W1,
C9ORF72-GR400-PAT-B6J/7.2h,C9ORF72-GR400-B6J:Het,m,C9ORF72-GR400-PAT-B6J,W2,
C9ORF72-GR400-PAT-B6J/7.2h,C9ORF72-GR400-B6J:Het,m,C9ORF72-GR400-PAT-B6J,W3,
C9ORF72-GR400-PAT-B6J/8.1b,C9ORF72-GR400-B6J:Het,f,C9ORF72-GR400-PAT-B6J,F1,28.8
C9ORF72-GR400-PAT-B6J/8.1b,C9ORF72-GR400-B6J:Het,f,C9ORF72-GR400-PAT-B6J,F2,28.6
C9ORF72-GR400-PAT-B6J/8.1b,C9ORF72-GR400-B6J:Het,f,C9ORF72-GR400-PAT-B6J,F3,10.2
C9ORF72-GR400-PAT-B6J/8.1b,C9ORF72-GR400-B6J:Het,f,C9ORF72-GR400-PAT-B6J,N1,18.8
C9ORF72-GR400-PAT-B6J/8.1b,C9ORF72-GR400-B6J:Het,f,C9ORF72-GR400-PAT-B6J,N2,26.6
C9ORF72-GR400-PAT-B6J/8.1b,C9ORF72-GR400-B6J:Het,f,C9ORF72-GR400-PAT-B6J,N3,16
C9ORF72-GR400-PAT-B6J/8.1b,C9ORF72-GR400-B6J:Het,f,C9ORF72-GR400-PAT-B6J,W1,16.7
C9ORF72-GR400-PAT-B6J/8.1b,C9ORF72-GR400-B6J:Het,f,C9ORF72-GR400-PAT-B6J,W2,0
C9ORF72-GR400-PAT-B6J/8.1b,C9ORF72-GR400-B6J:Het,f,C9ORF72-GR400-PAT-B6J,W3,0.8
C9ORF72-GR400-PAT-B6J/8.1h,C9ORF72-GR400-B6J:Het,m,C9ORF72-GR400-PAT-B6J,F1,21.5
C9ORF72-GR400-PAT-B6J/8.1h,C9ORF72-GR400-B6J:Het,m,C9ORF72-GR400-PAT-B6J,F2,0
C9ORF72-GR400-PAT-B6J/8.1h,C9ORF72-GR400-B6J:Het,m,C9ORF72-GR400-PAT-B6J,F3,0
C9ORF72-GR400-PAT-B6J/8.1h,C9ORF72-GR400-B6J:Het,m,C9ORF72-GR400-PAT-B6J,N1,14.1
C9ORF72-GR400-PAT-B6J/8.1h,C9ORF72-GR400-B6J:Het,m,C9ORF72-GR400-PAT-B6J,N2,9.1
C9ORF72-GR400-PAT-B6J/8.1h,C9ORF72-GR400-B6J:Het,m,C9ORF72-GR400-PAT-B6J,N3,0.4
C9ORF72-GR400-PAT-B6J/8.1h,C9ORF72-GR400-B6J:Het,m,C9ORF72-GR400-PAT-B6J,W1,
C9ORF72-GR400-PAT-B6J/8.1h,C9ORF72-GR400-B6J:Het,m,C9ORF72-GR400-PAT-B6J,W2,
C9ORF72-GR400-PAT-B6J/8.1h,C9ORF72-GR400-B6J:Het,m,C9ORF72-GR400-PAT-B6J,W3,
